INCIDENT_KEY,YEAR
35114025,2007
35092372,2007
35114026,2007
35114026,2007
35092377,2007
35092377,2007
35114024,2007
35114029,2007
35114029,2007
35135748,2007
35114028,2007
35114027,2007
35135746,2007
35158622,2007
35135745,2007
35158621,2007
35215526,2007
35176234,2007
35158623,2007
35176232,2007
35176232,2007
35158620,2007
35176235,2007
35176233,2007
35176233,2007
35176233,2007
35176233,2007
35215532,2007
35215531,2007
35192357,2007
35215530,2007
35158624,2007
35215528,2007
35215535,2007
35192356,2007
35192356,2007
35192356,2007
35192356,2007
35192358,2007
35215534,2007
35215534,2007
35192355,2007
35192355,2007
35192359,2007
35215536,2007
35215533,2007
35226906,2007
35244531,2007
35244535,2007
35265781,2007
35244533,2007
35244534,2007
35244532,2007
35265784,2007
35285678,2007
35265783,2007
35306476,2007
35306477,2007
35306477,2007
35306477,2007
35306477,2007
35306477,2007
35306477,2007
35285681,2007
35306478,2007
35285680,2007
35357635,2007
35357635,2007
35306479,2007
35323545,2007
35323544,2007
35323544,2007
35323544,2007
35357637,2007
35357638,2007
35357636,2007
35323547,2007
35323546,2007
35339140,2007
35339137,2007
35339142,2007
35339141,2007
35339141,2007
35339141,2007
35339141,2007
35339139,2007
35339138,2007
35339138,2007
35357639,2007
35386251,2007
35406555,2007
35406556,2007
35386257,2007
35386258,2007
35386252,2007
35386256,2007
35386254,2007
35406561,2007
35406559,2007
35406558,2007
35406560,2007
35406557,2007
35446117,2007
35446117,2007
35446117,2007
35446117,2007
35446121,2007
35446120,2007
35446120,2007
35446122,2007
35446119,2007
35446119,2007
35446119,2007
35803802,2007
35502285,2007
35502285,2007
35502292,2007
35502291,2007
35502294,2007
35502290,2007
35463273,2007
35463274,2007
35463274,2007
35502296,2007
35502295,2007
35502293,2007
35502299,2007
35502289,2007
35502298,2007
35502300,2007
35480310,2007
35480309,2007
35480308,2007
35480308,2007
35480307,2007
35502297,2007
35532831,2007
35513425,2007
35513424,2007
35552367,2007
35552366,2007
35552368,2007
35552369,2007
35532833,2007
35552370,2007
35552370,2007
35565367,2007
35565367,2007
35565366,2007
35585102,2007
35585437,2007
35585437,2007
35585326,2007
35585291,2007
35585284,2007
35585277,2007
35603461,2007
35603461,2007
35642374,2007
35604738,2007
35604773,2007
35585563,2007
35585563,2007
35652561,2007
35716722,2007
35716722,2007
35716736,2007
35693361,2007
35717350,2007
35737598,2007
35737626,2007
35737612,2007
35768684,2007
35768607,2007
35768677,2007
35768644,2007
35768664,2007
35768600,2007
35768600,2007
35768600,2007
35768600,2007
35803763,2007
35785829,2007
35785815,2007
35785808,2007
35803777,2007
35803777,2007
35803777,2007
35803777,2007
35803777,2007
35803777,2007
35803777,2007
35803777,2007
35803777,2007
35803777,2007
35803777,2007
35803777,2007
35973640,2007
35973640,2007
35836271,2007
35855574,2007
35855594,2007
35855594,2007
35836278,2007
35855607,2007
35855614,2007
35855621,2007
35855634,2007
35890072,2007
35890086,2007
35890086,2007
35890093,2007
35890100,2007
35890100,2007
35944228,2007
35920656,2007
35920663,2007
35920649,2007
35920698,2007
35920705,2007
35920677,2007
35920670,2007
35920670,2007
35920684,2007
35973608,2007
35973659,2007
35955489,2007
35972485,2007
35972458,2007
35972471,2007
35992446,2007
35992427,2007
35992427,2007
36091704,2007
36091704,2007
36055940,2007
36039855,2007
36091650,2007
36073804,2007
36055947,2007
36039862,2007
36091657,2007
36073817,2007
36073817,2007
36091711,2007
36091711,2007
36091664,2007
36091664,2007
36091664,2007
36091664,2007
36073831,2007
36120872,2007
36102303,2007
36120899,2007
36120899,2007
36120956,2007
36158313,2007
36158345,2007
36158345,2007
36179263,2007
36231804,2007
36198161,2007
36198372,2007
36198365,2007
36231811,2007
36213053,2007
36213046,2007
36231790,2007
36212993,2007
36213000,2007
36199626,2007
36282570,2007
36243108,2007
36243108,2007
36243108,2007
36243080,2007
36282563,2007
36260252,2007
36260245,2007
36325824,2007
36326004,2007
36347357,2007
36379158,2007
36362011,2007
36379172,2007
36361979,2007
36362024,2007
36362038,2007
36362031,2007
36379179,2007
36379179,2007
36379179,2007
36379179,2007
36391122,2007
36391129,2007
36391115,2007
36391101,2007
37087050,2007
37169447,2007
37169427,2007
37147759,2007
37172586,2007
37172586,2007
37169434,2007
37231974,2007
37231974,2007
37231974,2007
37231974,2007
37231974,2007
37231974,2007
37172600,2007
37172593,2007
37190370,2007
37190351,2007
37190391,2007
37190377,2007
37190377,2007
37232002,2007
37207639,2007
37207632,2007
37207873,2007
37207860,2007
37207860,2007
37231988,2007
37231988,2007
37231988,2007
37231988,2007
37273934,2007
37256826,2007
37256826,2007
37256833,2007
37256873,2007
37273915,2007
37231961,2007
37231961,2007
37231961,2007
37231961,2007
37256840,2007
37244148,2007
37256866,2007
37256918,2007
37256918,2007
37256859,2007
37273941,2007
37273908,2007
37294917,2007
37294988,2007
37294975,2007
37316436,2007
37335993,2007
37336000,2007
37371269,2007
37351909,2007
37351909,2007
37371262,2007
37351949,2007
37371248,2007
37371241,2007
37351916,2007
37384809,2007
37384802,2007
37402758,2008
37402758,2008
37401737,2008
37401730,2008
37401695,2008
37401723,2008
37401723,2008
37401646,2008
37402786,2008
37421987,2008
37421987,2008
37401619,2008
37401612,2008
37401605,2008
37422001,2008
37421994,2008
37401579,2008
37421980,2008
37421980,2008
37422035,2008
37422035,2008
37463223,2008
37467066,2008
37464273,2008
37524784,2008
37486387,2008
37486387,2008
37486172,2008
37486172,2008
37486380,2008
37522996,2008
37523010,2008
37523045,2008
37523045,2008
37506071,2008
37505868,2008
37505924,2008
37559167,2008
37559153,2008
37559160,2008
37538614,2008
37538607,2008
37559174,2008
37582997,2008
37583023,2008
37610459,2008
37609170,2008
37635112,2008
37695073,2008
37695073,2008
37656662,2008
37656662,2008
37635119,2008
37674558,2008
37674492,2008
37674478,2008
37674591,2008
37695080,2008
37695060,2008
37695060,2008
37674517,2008
37674578,2008
37710131,2008
37710131,2008
37755094,2008
37756790,2008
37781167,2008
37781236,2008
37806332,2008
37902718,2008
37806339,2008
37902711,2008
37781311,2008
37882749,2008
37917244,2008
37902780,2008
37902691,2008
38077249,2008
37917251,2008
37917230,2008
38077263,2008
38077256,2008
38284574,2008
38284574,2008
38404490,2008
38404503,2008
38285830,2008
38404523,2008
38434922,2008
38434867,2008
38434880,2008
38434860,2008
38434936,2008
38434929,2008
38453892,2008
38474841,2008
38453879,2008
38453872,2008
38453950,2008
38453943,2008
38453906,2008
38453906,2008
38453899,2008
38434943,2008
38474834,2008
38517492,2008
38745793,2008
38745773,2008
38769796,2008
38745304,2008
38794654,2008
38771630,2008
38771630,2008
38772038,2008
38794661,2008
38794661,2008
38794674,2008
38817419,2008
38817405,2008
38817405,2008
38817522,2008
38817501,2008
38852712,2008
38834277,2008
38964286,2008
38852686,2008
38901670,2008
38936881,2008
38917884,2008
38917884,2008
38940926,2008
38940940,2008
38964279,2008
39008798,2008
39008853,2008
39008805,2008
39051414,2008
38991147,2008
39031781,2008
39031781,2008
39086900,2008
39117383,2008
39114032,2008
39115694,2008
39158197,2008
39133970,2008
39158252,2008
39158224,2008
39158278,2008
39158291,2008
39177463,2008
39177456,2008
39177407,2008
39217583,2008
39197596,2008
39197596,2008
39177470,2008
39177400,2008
39217527,2008
39197603,2008
39217534,2008
39251493,2008
39273307,2008
39273307,2008
39251534,2008
39297213,2008
39273321,2008
39273321,2008
39295797,2008
39295440,2008
39378595,2008
39378595,2008
39378595,2008
39378595,2008
39320230,2008
39339921,2008
39339764,2008
39357777,2008
39371115,2008
39378654,2008
39378654,2008
39378654,2008
39378654,2008
39392493,2008
39392492,2008
39435599,2008
39435599,2008
39546150,2008
39486197,2008
39546148,2008
39546148,2008
39486199,2008
39486199,2008
39486198,2008
39505761,2008
39505760,2008
39524706,2008
39524707,2008
39524705,2008
39560235,2008
39560235,2008
39560235,2008
39560235,2008
41561911,2008
39560236,2008
41559696,2008
41559424,2008
41585157,2008
41609542,2008
41609563,2008
44338541,2008
44409483,2008
44409483,2008
44365062,2008
44365062,2008
44364817,2008
44366622,2008
44365346,2008
44390631,2008
44409482,2008
44390705,2008
44390705,2008
44390704,2008
44390703,2008
44390703,2008
44390703,2008
44390703,2008
44390702,2008
44421025,2008
44445748,2008
44445749,2008
44445750,2008
44445746,2008
44515780,2008
44492037,2008
44576542,2008
44515783,2008
44613472,2008
44515784,2008
44515782,2008
44515781,2008
44515781,2008
44515781,2008
44515781,2008
44536999,2008
44537000,2008
44576544,2008
44537003,2008
44537003,2008
44537003,2008
44537001,2008
44576543,2008
44557785,2008
44557782,2008
44576547,2008
44576545,2008
44557786,2008
44576546,2008
44537005,2008
44590456,2008
44590455,2008
44637605,2008
44637605,2008
44662319,2008
44662318,2008
44662318,2008
44662318,2008
44684282,2008
44751686,2008
44692773,2008
44692772,2008
44692772,2008
44692772,2008
44688049,2008
44688049,2008
44688049,2008
44688049,2008
44713183,2008
44713184,2008
44713184,2008
44713185,2008
44732327,2008
44751688,2008
44751685,2008
44732325,2008
44751687,2008
44732329,2008
44732328,2008
44772991,2008
44751684,2008
44797785,2008
44751683,2008
44751683,2008
44751683,2008
44751683,2008
44797784,2008
44797787,2008
44797786,2008
44849721,2008
44823479,2008
44823479,2008
44823478,2008
44843424,2008
44874422,2008
44874424,2008
44936761,2008
44874423,2008
44936762,2008
44895811,2008
44936764,2008
44936763,2008
44936767,2008
44895812,2008
44936765,2008
44936766,2008
44916670,2008
44936760,2008
44936760,2008
44975418,2008
44975419,2008
44975420,2008
44998951,2008
44975423,2008
44975422,2008
44998953,2008
44998952,2008
44998950,2008
44998949,2008
45183541,2008
45218813,2008
45218810,2008
45218812,2008
45183544,2008
45183542,2008
45280066,2008
45280069,2008
45280068,2008
45280065,2008
45280067,2008
45260035,2008
45280063,2008
45280064,2008
45295554,2008
45295552,2008
45295552,2008
45295553,2008
45337938,2008
45320620,2008
45320621,2008
45374523,2008
45374523,2008
45491841,2008
45491760,2008
45496103,2008
45652265,2008
45496104,2008
45652257,2008
45652264,2008
45652259,2008
45652263,2008
45610181,2008
45610182,2008
45610180,2008
45652260,2008
45652260,2008
45652261,2008
45652262,2008
45652262,2008
45652262,2008
45652262,2008
45652262,2008
45652262,2008
45652262,2008
45652262,2008
45652258,2008
45693301,2008
45693301,2008
45667815,2008
45693303,2008
45693304,2008
45693302,2008
45710115,2008
45710115,2008
45710115,2008
45710115,2008
45717135,2008
45667814,2008
45768236,2008
45768382,2008
45739163,2008
45737991,2008
45789775,2008
45768385,2008
45789779,2008
45789779,2008
45789778,2008
45789777,2008
45789776,2008
45768384,2008
45768383,2008
45768383,2008
45789780,2008
45789780,2008
45789773,2008
45809559,2008
45789781,2008
45789784,2008
45789784,2008
45789784,2008
45789782,2008
45820137,2008
45789774,2008
45809563,2008
45809560,2008
45872841,2008
45872837,2008
45872838,2008
45872842,2008
45893246,2008
45890115,2008
45898003,2008
45898003,2008
45898004,2008
45898005,2008
45872843,2008
45926421,2008
45898006,2008
45898006,2008
45926422,2008
45926423,2008
45926424,2008
45926425,2008
45926429,2008
45926427,2008
45926428,2008
45926430,2008
46004429,2008
45926426,2008
45926432,2008
45926431,2008
46009199,2008
46009199,2008
46004456,2008
46009200,2008
45970312,2008
45970311,2008
45970311,2008
45970311,2008
45970311,2008
45970311,2008
45970311,2008
45970310,2008
46009198,2008
45969027,2008
45990089,2008
45990088,2008
45990065,2008
45990065,2008
45990092,2008
46009066,2008
45990090,2008
45987373,2008
45987373,2008
45987373,2008
45987373,2008
46072788,2008
46048905,2008
46070341,2008
46221906,2008
46072797,2008
46072797,2008
46048907,2008
46048906,2008
46097237,2008
46072798,2008
46120178,2008
46120178,2008
46120182,2008
46120181,2008
46181705,2008
46181705,2008
46181702,2008
46097239,2008
46141346,2008
46141343,2008
46141344,2008
46141345,2008
46173679,2008
46172226,2008
46162093,2008
46181707,2008
46175332,2008
46175319,2008
46174940,2008
46181706,2008
46175548,2008
46161397,2008
46221904,2008
47024512,2008
46221903,2008
46221903,2008
46221903,2008
46196997,2008
46221908,2008
46248086,2008
46221907,2008
46248087,2008
46248079,2008
46248079,2008
46296929,2008
46275278,2008
46275276,2008
46275277,2008
46361462,2008
46361470,2008
46361460,2008
46361476,2008
46361468,2008
46361466,2008
46322238,2008
46361467,2008
46361467,2008
46322241,2008
46361469,2008
46322240,2008
46361472,2008
46342069,2008
46342069,2008
46361471,2008
46361475,2008
46361475,2008
46361474,2008
46361473,2008
46361473,2008
46342068,2008
46377218,2008
46425488,2008
46425489,2008
46452057,2008
46421485,2008
46425490,2008
46421624,2008
46425487,2008
46452062,2008
46452062,2008
46452064,2008
46425492,2008
46452056,2008
46452065,2008
46452063,2008
46425491,2008
46452060,2008
46452061,2008
46452066,2008
46452059,2008
46538070,2008
46538076,2008
46538068,2008
46538075,2008
46538074,2008
46538073,2008
46538072,2008
46497460,2008
46497459,2008
46538071,2008
46538077,2008
46538077,2008
46538077,2008
46538077,2008
46538078,2008
46538078,2008
46538078,2008
46538078,2008
46538078,2008
46538078,2008
46538078,2008
46538078,2008
46538078,2008
46518467,2008
46579214,2008
46553953,2008
46553951,2008
46553952,2008
46579216,2008
46579215,2008
46605241,2008
46605242,2008
46631393,2008
46654924,2008
46631394,2008
46715558,2008
46715557,2008
46715552,2008
46715569,2008
46715566,2008
46715565,2008
46715565,2008
46715565,2008
46715565,2008
46715567,2008
46715571,2008
46715553,2008
46715570,2008
46715551,2008
46715568,2008
46676419,2008
46676419,2008
46676419,2008
46676419,2008
46676419,2008
46715550,2008
46715550,2008
46715550,2008
46715550,2008
46715556,2008
46715560,2008
46715560,2008
46715554,2008
46715563,2008
46715562,2008
46696213,2008
46696212,2008
46715561,2008
46715559,2008
46715572,2008
46715564,2008
46751479,2008
46751472,2008
46729833,2008
46729834,2008
46729834,2008
46729834,2008
46751480,2008
46751475,2008
46751476,2008
46715548,2008
46729832,2008
46729832,2008
46729831,2008
46751478,2008
46751777,2008
46751477,2008
46751473,2008
46751474,2008
46803516,2008
46803218,2008
46803515,2008
46803515,2008
46803515,2008
46803515,2008
46803515,2008
46803515,2008
46803515,2008
46803515,2008
46803514,2008
46828608,2008
46828607,2008
46828606,2008
46828606,2008
46803517,2008
46889814,2008
46887451,2008
46849912,2008
46889817,2008
46849915,2008
46889818,2008
46869852,2008
46849913,2008
46889820,2008
46887795,2008
46887795,2008
46887795,2008
46889816,2008
46889812,2008
46869854,2008
46889819,2008
46849914,2008
46931039,2008
46931039,2008
46931039,2008
46904599,2008
46931041,2008
46931041,2008
46931041,2008
46931040,2008
46931040,2008
46904598,2008
46904597,2008
46904596,2008
46931042,2008
46889811,2008
46969205,2008
46931038,2008
46998152,2008
46998151,2008
46998149,2008
46998148,2008
46998148,2008
46998150,2008
46969206,2008
46998147,2008
47024509,2008
47022063,2008
46998153,2008
47085790,2008
47085789,2008
47085788,2008
47085788,2008
47084131,2008
47024514,2008
47024513,2008
47024511,2008
47024510,2008
47044336,2008
47044338,2008
47044337,2008
47044337,2008
47044337,2008
47044337,2008
47085791,2008
47044335,2008
47044335,2008
47064978,2008
47085792,2008
47064977,2008
47085785,2008
47102199,2008
47102199,2008
47126078,2008
47126080,2008
47102198,2008
47102198,2008
47102197,2008
47102196,2008
47126079,2008
47156717,2008
47156718,2008
47156720,2008
47156715,2008
47156716,2008
47156719,2008
47182986,2008
47182986,2008
47182987,2008
47182987,2008
47156721,2008
47182989,2008
47182988,2008
47207551,2008
47207550,2008
47229777,2008
47229776,2008
47229776,2008
47229780,2008
47229779,2008
47229779,2008
47229778,2008
47266779,2008
47248381,2008
47266778,2008
47266777,2008
47248382,2008
47308764,2008
47334457,2008
47334458,2008
47360926,2008
47360927,2008
47334459,2008
47360928,2008
47360928,2008
47360934,2008
47360934,2008
47360925,2008
47360931,2008
47360930,2008
47405917,2008
47385362,2008
47385361,2008
47405918,2008
47447800,2008
47447794,2008
47447801,2008
47447802,2008
47447791,2008
47405920,2008
47405920,2008
47405920,2008
47447799,2008
47405919,2008
47447806,2008
47447804,2008
47447795,2008
47447805,2008
47427734,2008
47447803,2008
47447803,2008
47447807,2008
47447807,2008
47447792,2008
47447792,2008
47487788,2008
47464796,2008
47487790,2008
47487790,2008
47487791,2008
47487791,2008
47487783,2008
47515488,2008
47515489,2008
47515489,2008
47515489,2008
47515486,2008
47515487,2008
47515487,2008
47515487,2008
47487789,2008
47768914,2008
47768914,2008
47792599,2008
47768912,2008
47768911,2008
47768909,2008
48066961,2008
47768913,2008
47768913,2008
47768913,2008
47768913,2008
47768913,2008
47768913,2008
47792597,2008
47792598,2008
47792594,2008
48344585,2008
47792596,2008
47792596,2008
47792595,2008
47851703,2008
47851705,2008
47792600,2008
47792601,2008
47792601,2008
47851707,2008
47851708,2008
47812336,2008
47812335,2008
47851717,2008
47851717,2008
47851717,2008
47851717,2008
47851713,2008
47851712,2008
47851712,2008
47851716,2008
47851711,2008
47812337,2008
47851704,2008
47851704,2008
47851715,2008
47851714,2008
47832542,2008
47851709,2008
47851710,2008
47851710,2008
47851706,2008
47851702,2008
47887792,2008
47890652,2008
47916281,2008
47916280,2008
47916278,2008
47916283,2008
47916283,2008
47916279,2008
47945810,2008
47945809,2008
47945809,2008
47945808,2008
47916282,2008
47968436,2008
47968435,2008
47945812,2008
47945811,2008
48026873,2008
48006248,2008
47968437,2008
48006249,2008
48006250,2008
48006251,2008
48006252,2008
48006247,2008
48006246,2008
48006246,2008
47986431,2008
47986431,2008
48006258,2008
48006258,2008
47986430,2008
47986432,2008
48006259,2008
48006256,2008
48006257,2008
48006253,2008
47983978,2008
48006260,2008
48006260,2008
48006260,2008
48006260,2008
48006254,2008
48006255,2008
48006261,2008
48006244,2008
48006244,2008
48006244,2008
48006244,2008
48006244,2008
48006244,2008
48026872,2008
48006262,2008
48006262,2008
48006245,2008
48006245,2008
48006245,2008
48066955,2008
48043473,2008
48043471,2008
48066960,2008
48043472,2008
48043470,2008
48066962,2008
48066962,2008
48066962,2008
48066962,2008
48066957,2008
48066956,2008
48066956,2008
48066954,2008
48220461,2008
48220461,2008
48243736,2008
48243738,2008
48243737,2008
48243735,2008
48243734,2008
48220463,2008
48243732,2008
48304783,2008
48304777,2008
48304782,2008
48243739,2008
48304778,2008
48304780,2008
48304786,2008
48266327,2008
48304775,2008
48304775,2008
48304785,2008
48304785,2008
48304787,2008
48304781,2008
48266328,2008
48266328,2008
48304784,2008
48304784,2008
48304779,2008
48285498,2008
48285498,2008
48285498,2008
48285498,2008
48304774,2008
48285497,2008
48285497,2008
48285497,2008
48285497,2008
48285497,2008
48285497,2008
48285500,2008
48321425,2008
48344583,2008
48370405,2008
48370407,2008
48344586,2008
48344584,2008
48395048,2008
48395045,2008
48395043,2008
48395043,2008
48395047,2008
48395047,2008
48395044,2008
48418958,2008
48418958,2008
48418958,2008
48395049,2008
48395050,2008
48395050,2008
48395050,2008
48395050,2008
48480857,2008
48418962,2008
48480858,2008
48418960,2008
48480856,2008
48418961,2008
48480862,2008
48480862,2008
48480861,2008
48480865,2008
48480859,2008
48480859,2008
48440045,2008
48480863,2008
48440046,2008
48480860,2008
48480864,2008
48480867,2008
48480866,2008
48460098,2008
48460096,2008
48521301,2008
48480855,2008
48521447,2008
48521223,2008
48521223,2008
48521444,2008
48521445,2008
48521445,2008
48521446,2008
48521448,2008
48543127,2008
48521449,2008
48541396,2008
48543128,2008
48570133,2008
48570133,2008
49194497,2008
49194498,2008
48570134,2008
49236358,2008
49236358,2008
49236358,2008
49236358,2008
49194499,2008
49236357,2008
49255305,2008
49255306,2008
49255307,2008
49255315,2008
49255322,2008
49255309,2008
49255319,2008
49255303,2008
49255304,2008
49255312,2008
49255308,2008
49255301,2008
49255314,2008
49255311,2008
49255326,2008
49236360,2008
49236359,2008
49255317,2008
49255317,2008
49255318,2008
49255324,2008
49255321,2008
49255321,2008
49255325,2008
49255300,2008
49255300,2008
49236361,2008
49255320,2008
49255310,2008
49255316,2008
49294882,2008
49271461,2008
49271460,2008
49255313,2008
49514586,2008
49514586,2008
49514586,2008
49514586,2008
49514586,2008
49514586,2008
49514586,2008
49514586,2008
49514584,2008
49514585,2008
49294880,2008
49294881,2008
49294881,2008
49294881,2008
49294883,2008
49294883,2008
49294883,2008
49514583,2008
49514587,2008
49514582,2008
49541740,2008
49541742,2008
49567920,2008
49567920,2008
49567919,2008
49567918,2008
49629693,2008
49608089,2008
49608089,2008
49589385,2008
49629694,2008
49589386,2008
49589384,2008
49609150,2008
49609148,2008
49629692,2008
49609152,2008
49609152,2008
49609151,2008
49609147,2008
49608038,2008
49834896,2008
49834896,2008
49834896,2008
49834896,2008
49834896,2008
49834896,2008
49834896,2008
49834896,2008
49834899,2008
49834895,2008
49834895,2008
49812414,2008
49834897,2008
49834897,2008
49834898,2008
49834898,2008
49834900,2008
49834894,2008
49863676,2008
49863678,2008
49863674,2008
49863673,2008
49863673,2008
49863675,2008
50018403,2008
49913264,2008
49863680,2008
49863679,2008
49889743,2008
49935071,2008
49913265,2008
49913265,2008
49913263,2008
49913260,2008
49935070,2008
49935068,2008
49935069,2008
49935067,2008
49955961,2008
49935073,2008
49935073,2008
49935072,2008
49935065,2008
49935066,2008
49935066,2008
49955967,2008
49955964,2008
49955965,2008
49976946,2008
49976946,2008
49955962,2008
49955962,2008
49955966,2008
49955966,2008
49955963,2008
49976948,2008
49976947,2008
49993795,2008
50018407,2008
50018407,2008
50018407,2008
50018407,2008
50018406,2008
50070598,2008
50043040,2008
50070599,2008
50100824,2008
50070601,2008
50070601,2008
50070602,2008
50070600,2008
50163469,2008
50163469,2008
50100825,2008
50122008,2008
50122011,2008
50163478,2008
50122010,2008
50142670,2008
50122013,2008
50122013,2008
50163480,2008
50122012,2008
50163472,2008
50163477,2008
50163481,2008
50142671,2008
50142672,2008
50142669,2008
50163479,2008
50163465,2008
50163465,2008
50142668,2008
50163467,2008
50203588,2008
50177429,2008
50163473,2008
50163466,2008
50163471,2008
50203590,2008
50203589,2008
50203589,2008
50433505,2008
50433505,2008
50433505,2008
50433505,2008
50229844,2008
50433506,2008
50433508,2008
50459047,2008
50459048,2008
50459048,2008
50459048,2008
50433507,2008
50433504,2008
50433504,2008
50433504,2008
50459049,2008
50459045,2008
50521330,2008
50459052,2008
50459051,2008
50459044,2008
50459050,2008
50521332,2008
50479069,2008
50479070,2008
50479067,2008
50499446,2008
50499446,2008
50499446,2008
50499446,2008
50479073,2008
50479072,2008
50479072,2008
50499442,2008
50479066,2008
50479068,2008
50479071,2008
50499450,2008
50499448,2008
50499449,2008
50499449,2008
50499451,2008
50521331,2008
50521331,2008
50499444,2008
50499447,2008
50499452,2008
50499445,2008
50536127,2008
50561772,2008
50561773,2008
50561773,2008
50589209,2008
50589208,2008
50589208,2008
50589208,2008
50589212,2008
50561775,2008
50589211,2008
50561774,2008
50561774,2008
50589214,2008
50616318,2008
50640966,2008
50616317,2008
50640965,2008
50640967,2008
50640967,2008
50640964,2008
50640969,2008
50703411,2008
50703411,2008
50665289,2008
50665288,2008
50665287,2008
50703409,2008
50703410,2008
50665290,2008
50665286,2008
50665291,2008
50665291,2008
50685003,2008
50685005,2008
50685006,2008
50685001,2008
50685002,2008
50685000,2008
50685012,2008
50685010,2008
50685004,2008
50703407,2008
50685008,2008
50685007,2008
50685009,2008
50703403,2008
50743485,2008
50743484,2008
50743484,2008
50703401,2008
50703402,2008
50703402,2008
50703399,2008
50703399,2008
50703400,2008
50718297,2008
50718297,2008
50718297,2008
50718297,2008
50743482,2008
50743483,2008
50767378,2008
50770493,2008
50743487,2008
50743486,2008
50770494,2008
50770496,2008
50796662,2008
50796662,2008
50770495,2008
50796660,2008
50795449,2008
50821747,2008
50821744,2008
50821750,2008
50821749,2008
50821748,2008
50821748,2008
50821748,2008
50821748,2008
50885243,2008
50821745,2008
50843851,2008
50843851,2008
50843852,2008
50843852,2008
50885244,2008
50864318,2008
50864316,2008
50864316,2008
50864317,2008
50885247,2008
50864319,2008
51110046,2008
51110045,2008
51079993,2008
51110050,2008
51110050,2008
51239107,2008
51110049,2008
51110049,2008
51110049,2008
51110048,2008
51110048,2008
51110047,2008
51239108,2008
51239106,2008
51292619,2008
51292618,2008
51292615,2008
51292614,2008
51292620,2008
51359389,2008
51315181,2008
51315180,2008
51315179,2008
51315183,2008
51359392,2008
51315182,2008
51338334,2008
51359391,2008
51338333,2008
51338338,2008
51338338,2008
51338337,2008
51338337,2008
51359390,2008
51359393,2008
51359383,2008
51359382,2008
51359382,2008
51359387,2008
51338336,2008
51412514,2008
51359385,2008
51338335,2008
51359384,2008
51412517,2008
51412519,2008
51412519,2008
51438900,2008
51438899,2008
51438901,2008
51412518,2008
51467491,2008
51467492,2008
51467493,2008
51494663,2008
51559651,2008
51559651,2008
51559651,2008
51559652,2008
51559653,2008
51559654,2008
51517668,2008
51626930,2008
51517667,2008
51559655,2008
51559655,2008
51559645,2008
51538827,2008
51559646,2008
51559646,2008
51559646,2008
51559646,2008
51559646,2008
51559657,2008
51559642,2008
51559643,2008
51559643,2008
51559643,2008
51559656,2008
51559644,2008
51578433,2008
51578433,2008
51578432,2008
51599981,2008
51578430,2008
51578429,2008
51599979,2008
51599978,2008
51599982,2008
51599980,2008
51599977,2008
51649371,2008
51653744,2008
51625726,2008
51653743,2008
51624421,2008
51653352,2008
51745753,2008
51678153,2008
51678152,2008
51678620,2008
51678620,2008
51745758,2008
51745757,2008
51704077,2008
51724134,2008
51704076,2008
51704075,2008
51745756,2008
51745756,2008
51745756,2008
51745756,2008
51724139,2008
51724139,2008
51724139,2008
51724139,2008
51724136,2008
51724136,2008
51764334,2008
51724138,2008
51724138,2008
51745759,2008
51745752,2008
51745760,2008
51724135,2008
51724142,2008
51724140,2008
51724141,2008
51724141,2008
51764337,2008
51764337,2008
51787773,2008
51787773,2008
51764338,2008
51764335,2008
51764336,2008
51764333,2008
51764332,2008
51787776,2008
51816574,2008
51787779,2008
51816575,2008
51787778,2008
51787774,2008
51787777,2008
51787772,2008
51787772,2008
51787772,2008
51787772,2008
51816577,2008
51844233,2008
51844233,2008
51816578,2008
51844235,2008
51844234,2008
51870905,2008
51937493,2008
51935028,2008
51870904,2008
51893518,2008
51893518,2008
51893518,2008
51893518,2008
51893517,2008
51935566,2008
51935051,2008
51935051,2008
51893520,2008
51916044,2008
51935457,2008
51893519,2008
51916046,2008
51916043,2008
51916049,2008
51914732,2008
51916048,2008
51916045,2008
51916047,2008
51937549,2008
51981957,2008
51981957,2008
51957027,2008
51957027,2008
52023123,2008
51981958,2008
52023202,2008
52023203,2008
52050048,2008
52050047,2008
52050044,2008
52050049,2008
52050050,2008
52078122,2008
52100735,2008
52100734,2008
52078124,2008
52078123,2008
52078123,2008
52144006,2008
52100736,2008
52100736,2008
52100732,2008
52144009,2008
52100731,2008
52122541,2008
52144008,2008
52122543,2008
52122542,2008
52122540,2008
52122538,2008
52144007,2008
52122539,2008
52183622,2008
52183622,2008
52144002,2008
52144002,2008
52144003,2008
52183621,2008
52183623,2008
52183620,2008
52183619,2008
52214157,2008
52214156,2008
52214156,2008
52214155,2008
52214155,2008
52214155,2008
52242401,2008
52269757,2008
52269757,2008
52269756,2008
52269755,2008
52269754,2008
52294530,2008
52294535,2008
52294529,2008
52294532,2008
52294528,2008
52294533,2008
52294531,2008
52294531,2008
52335895,2008
52314724,2008
52314724,2008
52335896,2008
52380394,2008
52380393,2008
52380393,2008
52380393,2008
52380393,2008
52380393,2008
52380393,2008
52380393,2008
52380393,2008
52380391,2008
52409035,2008
52409037,2008
52409034,2008
52409036,2008
52409039,2008
52409038,2008
52438323,2008
52468781,2008
52438325,2008
52438325,2008
52438324,2008
52468785,2008
52468784,2008
52468782,2008
52490463,2008
52490462,2008
52490461,2008
52533651,2008
52533652,2008
